symbol,0,2,4,6,8,10,12,14,16,18,20,22
PKMYT1,-0.851813671,-0.610103696,-0.363393397,0.171436303,-0.117053158,3.257399371,1.435904693,0.343047109,1.095772191,0.583753302,-0.004758192,0.501273349
WFIKKN1,-0.229002972,0.475110954,-0.43298891,0.512969786,-0.98231572,1.847624389,-0.98231572,-0.98231572,0.602077702,2.379561482,0.616836174,-0.98231572
WDR24,-0.689813377,0.108533376,1.063682159,-0.081730622,-0.58991997,2.528695375,-0.032608434,0.86303162,-0.043188729,-0.378647732,-0.753430786,-1.006706081
FBXL16,-1.280762623,0.423403696,0.355838428,1.172003749,-0.906717006,-1.250425609,-0.71695952,-1.654804981,-0.929650016,0.96666531,-0.031881545,-1.254705412
CHTF18,-1.102208802,-1.568915739,0.027463567,-0.656296516,-1.047925127,1.786917992,0.549278137,1.73304212,1.364080826,1.216912613,0.594513592,0.696014934
GNG13,0.398415177,-0.831488747,0.062879997,-0.831488747,-0.831488747,0.767483187,1.486922548,-0.506086172,1.857043189,-0.396986241,0.0294206,-0.410427041
TUBBP1,-0.650078959,-0.650078959,-0.650078959,1.847210564,-0.650078959,-0.650078959,-0.650078959,0.301592125,1.834635485,2.268585342,-0.650078959,-0.650078959
MACF1,0.072049682,1.580598447,1.309451703,1.579254944,-0.227341591,-1.211411627,0.017875637,-1.547550446,-1.942832189,-0.088599498,-0.692779492,0.508908933
SMARCA4,-0.997650082,0.064258897,0.518745445,1.353694006,-1.226646029,2.441653587,1.018036647,1.828976897,-0.322496452,-0.239229596,-0.641999756,-0.501448422
KDM4B,0.930478621,1.505358999,0.943527593,0.887394033,-0.255247989,-2.259726895,-0.499447183,-1.882876311,-1.513582434,-0.108972019,-0.621048943,0.165725957
TICAM1,-0.609333211,-0.590685592,-0.412493449,-0.961429846,-0.91135792,-1.327053248,-0.733384495,-1.251119651,-0.678480498,-0.303127652,-1.178277238,-1.409224297
GAN,0.463153897,1.455143406,1.267592142,1.474173903,0.542065754,-0.988230893,-0.142907482,-1.48135018,-0.742060607,-0.41941729,-0.305740295,0.089276315
METTL25,1.31758906,0.182942782,-0.54187583,0.057086888,-0.97843399,0.199666547,0.351301129,0.472050409,2.1822843,-0.262987193,0.393190954,0.049500636
IL17B,-0.70474639,0.110316726,-0.70474639,-0.70474639,-0.70474639,1.353507419,-0.70474639,-0.122133631,-0.70474639,-0.31122429,0.418369185,1.557169798
EMC6,-0.34689566,-0.901887856,-0.915635998,0.093993697,-0.289253636,3.153712651,-0.145757319,1.310110722,1.139312082,-0.614330536,-0.100853149,0.434915196
METTL16,0.345559881,1.101545395,-0.308554475,-0.244794211,-1.762031987,2.907252658,-0.987125001,1.363076853,-0.421623085,0.198824181,-1.000549152,0.075835679
TUBA4A,0.754836085,0.616954982,1.015042699,0.550615441,0.175309772,-2.498630467,0.7403899,-2.416804431,0.495164844,0.248052905,-0.141148045,-0.475006855
VIL1,0.950561752,1.1195416,0.958448702,1.304387356,0.633258567,-2.088509459,0.514769159,-2.457588,-0.670020295,0.363623523,-0.055451251,-0.190024657
AAMP,-0.299732074,-0.526574681,0.298345611,-0.458108307,0.279899027,1.677234682,-0.800122824,1.522407204,0.599688489,-0.718034735,-0.570536099,-0.115539848
PNKD,-0.435881134,-1.542481811,-0.972094741,-0.93314127,-0.798131506,-1.678102285,-0.989656642,-0.343778879,-0.985229333,0.661716586,0.3583705,0.116430762
TNFRSF19,-1.147063589,0.27305982,0.184863371,0.063084957,-0.333913497,3.594991917,-0.447984052,2.368352785,-0.534804235,-0.581619778,-0.374559232,-0.744031298
RNF6,0.126235816,0.610173948,0.454491907,0.622632453,0.387027651,1.070665702,0.406302444,0.086677261,-0.137525864,-0.101590347,-0.170455667,0.028756134
ECHS1,-0.246997668,-0.359566244,-1.356118231,-1.279572039,-0.007076294,-1.366307773,-0.375401209,0.204447098,1.524020127,-0.505953965,0.101094515,0.217005932
ZNF835,1.358296811,-1.716318596,-0.72744905,-0.882335463,0.676556353,0.248331825,-1.015800258,0.501991178,-0.637670626,2.080415726,-0.799709209,-0.039388144
AKAP9,0.511382405,0.879096283,0.922913351,0.961204412,-0.050382687,-0.351009957,-0.453739699,-0.080684262,-0.787851105,-0.037772496,-0.306119312,0.248400844
GNG11,1.164643751,-0.707631538,1.297148713,2.472544843,1.796378186,0.05338526,-0.707631538,1.419795806,0.133630731,0.267250269,1.223102248,-0.707631538
SHFM1,-0.028192603,-2.521156359,0.048621733,-0.589944338,-0.397831373,2.047011764,-0.025894943,2.302161269,-0.087238891,-0.714642973,0.282958531,-1.227753182
GNGT1,-0.488911839,0.911119043,-0.488911839,0.691397427,-0.488911839,0.543026903,-0.488911839,-0.488911839,3.033804826,-0.488911839,-0.488911839,-0.488911839
HIP1,-0.324033849,-0.569320277,-0.264568191,-0.569305197,-0.569319963,2.95327079,-0.305128597,3.304490692,-0.554756391,-0.270559401,-0.38012536,0.22643304
PTPN12,-0.136070704,0.199811474,1.109987139,0.077610871,0.328967514,0.148124088,-0.407039728,0.423581681,-0.321031274,0.298900001,-0.144011983,0.454128553
POR,0.469291897,1.614658947,0.44433747,-1.047817161,1.025957521,-0.280557896,-1.042080355,0.763906012,-0.144968621,0.18346739,-1.520381228,0.275788439
FGL2,-1.149485079,-0.346857174,-0.56225555,-0.371348959,-0.500076906,-1.251643548,-0.443156331,-0.868406276,-0.329170518,-0.795952956,-0.483403182,0.261976405
STYXL1,-0.046012934,1.134409181,-0.502292253,0.241141126,-1.155310253,2.207509916,-1.294213717,2.453862521,-1.531892629,-0.288911884,-0.222216679,-1.33284984
STEAP4,1.157081575,1.507654089,0.767096099,2.19788492,0.071828064,-1.342565743,-0.518926827,-1.267366601,-0.410577716,0.388854808,-0.41421534,0.648070954
GNAI1,0.302141384,-0.39110851,-0.106378971,-0.89308333,0.062182006,2.401063135,-0.638635464,3.602423343,-0.443141263,-0.862014094,-0.258440497,-0.575063397
PMS2P3,0.55440745,-0.930402055,2.397591185,-0.526591959,-0.756492385,1.261447779,-0.817762704,0.621221263,0.367406332,-0.457103895,0.03541912,0.446764295
PEX1,0.318155574,0.295577552,1.127170482,0.811269384,-0.034832996,0.702535137,0.50694375,0.450500022,0.515736116,-0.545104953,-0.172604581,0.950601493
MTERF,-0.709115068,0.102602817,-1.077021729,-0.567970106,0.027371613,2.10404868,1.738214957,1.239501917,0.761344131,-0.223539914,0.244575746,-0.823230052
SGCE,-0.338307092,-0.430120483,-0.371948814,-0.243229931,-0.201669276,3.127752521,-0.322666293,2.890658587,-0.242887747,-0.430120483,-0.38393565,-0.34916936
RBM48,1.037712812,-0.831503069,0.304552321,0.296023886,-0.031113402,1.391893735,-0.309008439,1.831953311,0.496454229,-0.333802766,-0.269176064,0.940933589
CASD1,-0.108469585,-0.056585067,0.097619577,0.038277476,0.435474357,1.869145207,0.521053648,2.110350734,0.131159577,0.150914546,-0.034516004,-0.22397421
ZNF780B,0.826932295,0.655864517,0.654074173,1.265169494,-0.024676998,-0.642905656,0.322129553,0.180328729,0.486121433,0.028546757,0.797789677,0.37318667
LRFN1,-0.256774028,-0.30242893,-0.368803735,-0.215688214,-0.256148724,4.012714283,0.001309057,2.13323879,-0.431108653,-0.132353855,-0.251075719,-0.509410127
ZFP36,-0.073262344,0.403889771,1.256597858,0.862304529,0.50349905,-2.47872174,-0.338578612,-2.120240467,-1.168215543,0.124320873,0.393290837,-0.717969053
SRD5A3,-0.976605797,-1.108411153,-0.722508088,-1.293958983,0.032985382,1.988053228,0.591956281,1.316945256,-1.11533015,0.278861461,0.602896612,-0.576089097
SPINK2,1.837780497,-0.792107538,-0.603148314,2.116502705,-0.713197977,-0.262557239,-1.322345939,-0.154094799,1.295139871,-0.31565456,-0.009502101,0.474926017
RASL11B,-1.60340256,-0.26865107,-0.108471877,1.216027448,0.372302948,2.30843549,0.699254936,2.049132016,-0.008567198,-0.181024643,-0.697781831,-0.259247271
PAICS,-0.585957066,0.206876653,0.090639605,0.082982673,-0.045125633,2.931910944,1.262266036,1.637767017,1.244783097,0.246471792,0.140323119,0.332434065
KDR,-0.491497971,-0.491497971,-0.491497971,1.10799113,-0.491497971,1.815383728,1.3378372,-0.491497971,-0.491497971,-0.491497971,-0.491497971,-0.491497971
PPAT,-0.265095635,0.34935063,0.554989425,1.149893383,0.225446275,2.115058272,1.347899676,0.430549491,1.064312543,0.154365175,-0.102523281,0.616385184
TUBGCP6,0.646654596,-1.203104775,0.20187969,0.934544583,-0.571723123,-0.95640344,-0.037015652,0.680924539,-0.18566067,1.236230005,-0.589229197,0.391731673
ADM2,-0.192539925,-0.01319333,-0.176866016,-1.062874134,-0.533795361,-1.805869362,-0.373623355,-0.554443928,-1.577838536,-1.133362967,0.465833798,-1.475582563
DGCR6L,-0.384230206,-0.685442604,-0.160908369,-0.103848866,-0.006264752,3.052503123,0.04436397,2.346133241,0.421822711,-0.057746737,-0.272178718,0.847209633
DGCR8,0.216416749,-0.398093416,1.292974775,0.728862069,-1.126772991,0.887884533,1.547894549,-1.820438321,0.785538636,0.400362283,-1.687293698,0.304774054
ASPHD2,-1.181609214,0.243821161,0.692645342,0.450164513,0.862436454,-1.425509025,0.438250465,-2.260318121,-1.258761483,-0.59260551,-0.914901528,-0.822364774
VPREB3,0.178231918,1.457820005,-1.071177647,2.216071663,-0.253506655,1.250760752,0.180217516,-0.357812189,-0.444248303,-1.071177647,-1.071177647,0.719500034
SDF2L1,-0.095458053,-0.453317695,-0.21380086,0.289664018,0.249318994,2.968380994,0.466012621,0.96647111,1.540175289,0.197686113,0.078470475,0.530968529
GAL3ST1,0.883125677,0.3430095,0.060680248,0.379670509,0.483801364,-2.922739436,0.412008397,-2.406848839,-1.150614122,-0.049669976,0.218647126,0.087821938
YWHAH,0.67931008,0.099644034,0.700803546,1.685734868,1.146656577,0.902824834,1.882174615,-1.550768776,1.13759186,-1.110103382,-0.466840164,-0.148028142
RFPL1,0.692506066,-0.548973055,0.78402378,-0.548973055,0.573083269,-0.548973055,-0.548973055,-0.548973055,-0.548973055,-0.548973055,-0.548973055,-0.548973055
RFPL2,-0.511842621,-0.511842621,-0.511842621,0.456948794,-0.511842621,2.442467535,-0.511842621,0.513097818,-0.511842621,-0.511842621,-0.511842621,1.457995312
C22orf24,-0.881972358,-0.881972358,-0.110776336,-0.325990004,-0.881972358,2.351396296,0.830311672,-0.394708288,0.219583913,1.514096077,-0.881972358,-0.881972358
POM121L9P,0.926539209,0.110153633,-0.828231737,0.68619246,-0.036077694,-0.137149545,-0.828231737,-0.117359418,3.188685732,-0.828231737,0.952239417,-0.828231737
GNAZ,-1.051314176,-0.396840046,1.605882816,0.427681824,-0.228066318,-2.049593775,0.556260326,-2.024524838,-0.394109036,-1.067484864,-1.015948053,-0.389486791
MGAT3,0.518073357,0.455031896,0.595703913,0.837181688,-0.181640781,-2.163861707,0.310497219,-2.652839283,-0.656772405,0.16845305,0.280157342,0.242935118
ADORA2A,1.615291561,-0.15477106,0.360709513,-0.394125789,0.201083862,1.623331542,-0.289001067,2.006584855,-0.428016373,-1.198848485,-1.485430843,-0.944474445
ATF4,-1.132010346,-1.705807777,-0.731748319,-1.411276861,-0.500244229,0.003599744,-0.748374138,0.397249309,-0.78874167,-1.018983293,-0.626786574,-1.0182272
A4GALT,-0.03187897,-0.050654582,1.093883783,1.684401416,1.975740325,-1.31497604,0.425057263,-2.012289318,-1.213915651,-0.926921836,-1.016983762,0.016466598
RFPL3,0.758254251,-0.355848239,-0.355848239,-0.355848239,1.871697233,-0.355848239,-0.355848239,-0.355848239,-0.355848239,-0.355848239,-0.355848239,-0.355848239
CDC42EP1,-0.821374885,-0.439754417,-0.304056019,-0.236302779,-1.684752834,-1.481777693,0.790504149,-1.68973482,0.526449557,0.108952167,0.518117834,0.88520769
APOL3,-1.135146719,0.249781487,2.194859994,-0.937550589,-0.301245769,-1.62066187,-1.114819328,-1.482020911,0.058732794,-0.46400051,-0.087777495,-0.275434857
TPST2,-1.672705564,-0.622076775,0.112294334,-1.195838355,0.804761219,1.213523166,0.404917689,0.02164967,-0.919129394,-0.946683397,0.342269991,-0.413599452
BAIAP2L2,-1.165321445,-0.82303173,-0.748010692,-0.170885165,-1.359965559,-0.35907982,0.885035794,-2.873257908,0.866567038,0.312672129,-0.252358422,0.022857676
MPST,-0.393400596,-0.894064986,-0.700867019,-0.609993045,-0.663975638,-1.9107964,0.097963143,-1.845432779,-0.663879603,-0.580623998,0.066034537,0.012651272
GALR3,-0.376908867,-0.376908867,3.799490055,-0.376908867,-0.376908867,-0.376908867,-0.376908867,-0.376908867,-0.376908867,-0.376908867,-0.376908867,-0.376908867
TST,0.38066634,-0.799140362,-0.722160422,-0.054735701,0.20133136,-2.299189065,0.516250262,-1.678000556,0.7715519,-0.229660939,0.154636498,-0.43402759
APOL5,2.015805579,-0.364609155,-0.364609155,-0.364609155,-0.364609155,-0.364609155,-0.364609155,0.545799173,-0.364609155,-0.364609155,-0.364609155,-0.364609155
APOL2,-1.883167553,-1.122254397,0.798190496,0.798267446,-0.237496004,-0.121297528,-0.301899865,-2.211835017,-1.652277002,0.604346131,-0.220907183,-0.010434757
RAC2,-0.887594773,-0.537752,-0.549260931,-1.078822627,-1.062268452,-2.593874319,0.031741711,-1.307364108,-0.391457034,0.490643238,0.608464918,0.961140176
LIF,0.567588226,0.493712826,1.354019037,1.00287012,0.070803631,-2.417480754,0.290821226,-1.811722274,-1.586002975,-0.230370996,-0.97648945,0.108216004
C22orf23,-1.201053884,-0.333049596,1.296820484,-0.990495582,-1.456553438,1.335652195,-0.051262187,1.090698332,-0.644881928,-0.926867439,-1.538599806,-1.548609638
APOBEC3A,-0.245302417,0.344527438,0.521807405,0.726592499,-0.356137001,-0.665670359,-0.519997427,-0.344894355,-0.665670359,-0.519816049,0.273845768,4.222666584
APOBEC3F,-0.731338641,-0.516818357,1.000335371,-1.023528405,-1.065215209,1.945517354,-0.240397095,3.181086453,0.570059144,0.173574259,-0.335472317,-0.725345573
RIBC2,-1.460766622,-0.304753263,-0.765392956,0.397269224,0.612564506,2.516199169,0.803583491,0.513917219,1.122325602,0.885365888,-0.277687033,1.011757878
KRT17,0.622335396,0.749623401,-0.529509766,-0.050886103,0.218187152,-0.567761516,0.950599398,0.132098071,1.872918894,0.835431446,-0.290791878,1.908523788
EMC4,0.074649519,-0.312755968,0.061487813,-0.337048347,0.488534029,2.820819675,-1.211307557,2.696811731,0.737923078,-0.298551761,-0.038958832,0.584828088
RNF112,0.483703497,-0.16966577,0.427626094,-0.895882677,0.554258181,-1.318260496,-0.909322855,-1.245911188,-1.060339022,-0.419354374,-0.952057892,-0.60849037
SPECC1,-1.114150493,-1.075848111,1.349556384,0.963450344,-0.521889818,0.682091414,0.714819757,-1.606888465,-0.263903217,0.224750281,-0.022274902,0.953704127
CPA4,-0.165675808,-0.390061945,-0.640119185,-0.640119185,-0.494120282,0.830257048,1.054856378,3.661391094,-0.460351502,-0.500593723,-0.640119185,-0.640119185
DOCK4,0.093167932,-0.030089075,0.265843852,0.355352629,-0.195156879,2.320765094,-0.327387527,3.358945221,-0.447678932,0.643185294,-1.004452586,-0.460322704
POT1,0.652403874,0.082289252,0.25423568,1.861485596,-0.099811071,0.976920269,1.475232946,1.584101502,0.33496098,-0.323404783,-0.331779653,-0.139216192
ATP6V1F,-0.214532156,-1.041611889,-0.517641464,-0.761171654,0.018906912,2.498290465,-1.149697072,2.727244282,0.329474314,-0.178601531,-0.412846001,-1.059876624
NAA38,0.274843628,-0.819399002,-0.488455484,-0.054408816,0.524533329,1.613256882,0.035971096,1.736093632,0.898806141,0.298417152,0.141783811,0.061767995
CDHR3,0.639454343,-0.616472885,-0.23415492,-0.67988632,-0.185321029,-0.557412807,0.486851452,0.053795972,0.554692745,0.935356072,0.843521362,-2.963414157
PRKRIP1,0.411623808,-1.335399236,-0.174529064,-0.514357828,-0.209673467,2.87994047,-1.363343756,2.207629227,0.177637471,-0.30127788,-0.129558991,-1.034360559
VGF,-0.198631037,-0.158417844,-0.346769725,-0.216436224,-0.179288699,4.376627627,-0.338548655,1.426739441,-0.039250897,-0.163516288,-0.075381787,-0.380742605
PODXL,-1.284514202,-0.666682368,0.158645441,0.684890941,0.413116021,1.092851712,0.648715405,2.823968187,0.379706294,-0.836724634,-1.152198831,0.607665381
FOXP2,-1.152189832,0.114447844,-0.373991368,0.960691821,-1.030965467,2.493653228,-1.070438757,0.846754904,-0.2882512,-0.39466024,-0.845690236,0.197647393
STRIP2,-0.675480251,0.298864155,1.42758756,1.701786913,1.083430305,0.176927014,0.398203068,-0.070511578,-0.277436821,0.217041446,0.216045511,-0.420259238
RABL5,-0.13361162,-0.183545537,-0.618457355,-1.268569829,-0.833986908,3.015987447,-0.508643212,2.642517493,0.376390934,-0.271965818,-0.270514684,-0.360545406
MKLN1,-0.148897225,0.515397255,0.471227303,0.917520783,0.090482625,0.949317142,-0.401518928,1.086227553,-0.883268432,-0.048645281,-0.394693698,-0.082179372
DNAJB9,0.400326202,-1.145642701,-0.231174506,1.109171407,0.782894798,-1.600308721,-2.224082666,-0.20619735,-0.32020584,-1.549748374,-0.429849223,-0.214597949
FLNC,-0.426552064,-0.355419948,-0.3587023,-0.440564853,-0.417901989,2.70774617,0.443517534,3.575941663,-0.539832691,-0.460818125,-0.472359035,-0.52557258
LRRC4,-1.396814526,-1.123278092,-1.142692547,1.386256145,0.61861384,1.437786798,0.044870853,-1.064046702,-1.249425031,-0.660455326,0.84631128,-1.36590898
CALU,-0.584040708,0.12083225,0.295188425,-0.257081652,-0.014476805,2.096991499,-0.06194109,1.950924959,-0.590489933,-0.640300711,-0.296591169,-0.582755437
CCDC136,-0.606292839,-0.439411824,-0.710357127,-0.567519386,-0.519696686,2.271570984,1.221317108,3.204802137,0.119632253,0.50615901,-0.657969595,-0.227895345
SMO,-0.481180873,-0.378945462,-0.208254888,-0.241095539,-0.417559362,3.348591909,0.17185235,3.052147391,-0.441166012,-0.279339391,-0.49858556,-0.109528108
IRF5,-1.058027441,0.133396186,-0.770011699,-0.765800401,0.04309314,-2.121132706,-0.612881268,-2.068387165,-1.387772137,-0.148719879,-0.546478193,0.575627257
LRRC17,0.864640535,-0.532609557,0.363941536,-0.528364974,-1.439616522,-1.523355166,-0.27640359,1.409449976,0.498349612,1.111853283,-0.270822765,-1.984542829
KLHDC10,-0.298122648,0.437350448,-0.204100561,0.937305065,-0.001595154,1.22513724,-0.470235807,2.34209424,-1.434266371,-0.630372873,-1.195225928,-1.224978185
NDUFA5,0.32981,0.242749084,0.074774781,0.319616647,0.245792376,0.675585618,0.134221263,0.671309534,0.507605493,0.220179786,0.390235381,0.043212557
FEZF1,-0.684664744,-0.684664744,0.22915812,1.369676844,-0.684664744,1.005300256,0.221550723,1.51121194,2.512415775,-0.684664744,-0.684664744,-0.684664744
OPN1SW,-0.113642655,1.017701395,0.46986651,0.059940375,-0.470971396,1.865865609,1.526201003,1.23898951,0.514179587,-0.067842735,-0.939177898,-1.330115379
MRPS12,-0.911404549,-0.450107947,-0.719996767,-0.031559763,-0.356070221,2.453706639,0.98356769,0.914398169,1.493202428,0.241803704,0.408218077,0.51241516
MYO1B,-0.561924765,0.130553184,0.185913564,0.362553189,-0.042443883,3.165734873,0.320267803,2.14567442,0.169749907,-0.062714809,-0.643005912,-0.025269668
HOXD1,-0.303214069,-0.267824364,-0.267884513,-0.27471566,-0.288235709,3.8018396,-0.286804382,2.585442409,-0.274912477,-0.269841182,-0.23698127,-0.303214069
HOXD3,-0.305559725,-0.305559725,-0.259062288,-0.305559725,-0.305559725,3.682570308,-0.241648661,2.747170202,-0.305559725,-0.305559725,-0.305559725,-0.305559725
MTX2,0.036140249,0.017937957,-0.276834566,-0.148583428,0.262922125,2.475155437,-0.361930227,2.14246935,0.04118955,0.132705921,0.263759612,0.101679303
PDE11A,1.788831221,0.16086749,-0.522571592,0.509594687,-0.479897841,-0.599707465,-0.12479849,-1.480893187,0.285268905,-0.114445783,0.304351157,3.453170204
CHN1,-1.479896694,-0.483342133,0.751529635,1.41269146,-0.386406406,2.674678447,-0.568522682,1.41704455,-0.390197335,-0.096258598,-0.583435736,1.015641852
GAD1,-0.288014838,-0.570721382,-1.0457259,-0.510644637,-0.310421305,2.866500593,-0.26359639,2.423142224,0.167829345,-1.059554064,0.089002277,-0.434441828
EIF2S2P4,0.51233651,-0.440466724,1.087289095,-0.603986655,-0.549930354,-1.237477409,1.974703348,-0.137558027,-0.901846707,-0.475691026,-0.474136379,2.546864752
OSGEPL1,-0.692200917,-0.1699847,-0.18510664,-0.735309255,-0.140636496,2.635196117,0.624855066,1.914425318,1.381580061,0.318745467,-0.177091126,0.826555712
ORMDL1,0.362637096,-0.031517152,-0.004535852,-0.094041407,0.392546571,1.441199885,0.387660652,0.943739938,0.895734902,-0.161487585,0.034913367,0.476200557
HAT1,-0.05062124,0.110930693,-0.062703199,0.123665859,0.408272406,1.561668817,0.67054185,1.45396152,0.794062492,0.107744017,0.15960305,0.170372895
HOXD9,-0.300720116,-0.300720116,-0.258067998,-0.300720116,-0.300720116,3.160727597,-0.300720116,3.330196834,-0.300720116,-0.300720116,-0.300720116,-0.300720116
HOXD11,-0.917027328,0.702898942,0.170234777,0.813070821,-0.917027328,1.793562418,-0.917027328,0.362686919,-0.917027328,-0.917027328,0.119008781,-0.917027328
HOXD13,-0.29999019,-0.29999019,-0.264204586,-0.29999019,-0.269915867,3.843590539,-0.267043031,2.5246359,-0.29999019,-0.29999019,-0.232393863,-0.234835869
HERC2,-0.363760639,0.850340555,1.008289689,2.555850366,-0.154282446,0.579797577,1.715557378,-0.911364181,0.275581909,0.59931158,-1.06309898,0.774471127
SNRPN,-1.249159859,-0.328939222,-1.093344241,-0.220330443,-0.503974476,1.919028736,0.195866286,1.969006868,-0.828205436,0.671704051,-0.400936166,0.149930023
PSMG2,0.474776603,0.19887997,0.956898059,-1.676774169,1.416659974,-1.612212044,0.607301556,-0.495971351,1.454567433,0.276063847,0.296574258,0.387842875
TWSG1,0.449114781,0.496447891,0.216429227,0.589126831,0.539498477,-0.019840951,0.238986405,0.011640198,0.147524622,0.174424315,0.331326497,0.371148167
ARHGAP22,0.424770583,0.36698778,0.487156212,-1.334900339,-0.827908942,1.932859762,0.792504399,1.951030601,-0.397731246,1.873493602,-0.449263977,0.705383999
EIF2AK4,-0.769957465,-0.204093308,0.014512813,0.533800916,0.270946952,2.238686,1.458769351,1.719775374,1.201277729,0.110844552,-0.192804096,0.709811189
MYO5C,-0.21005176,0.428733626,0.664185879,1.120423453,0.540366471,-1.225021763,1.339947358,-2.166418017,1.50392326,0.862833897,-0.105898425,0.056935825
CGNL1,0.794140033,1.2827916,2.531604536,0.819338444,0.814806028,-1.379878249,-0.366061406,-0.006942902,-2.282927376,0.500080011,-0.48816243,-0.115769579
TMOD2,-1.190442447,-0.480689375,0.29037041,0.127399164,0.621138681,-0.290695524,0.179574343,-0.267554235,0.59121626,2.242066786,-0.357534049,1.6549479
TTBK2,-0.444640626,0.054129085,-0.834786788,0.105033173,-0.791977156,1.409177951,-0.35577018,2.538269623,-0.437274596,0.047082846,-0.689910207,-0.444305682
ELL3,-0.810062045,-0.452463998,-0.0564184,-0.655106761,-0.910414032,-2.561671738,-0.345602094,-0.906557648,0.535659663,-0.580485857,0.156763465,-0.518434635
C15orf57,-1.038550531,-0.487720378,-0.462461624,-1.458002617,1.040915844,1.572603043,-1.343229766,1.511543918,1.127096916,0.624002224,0.548474714,-1.51530989
INO80,-0.086963998,1.0333659,1.809893639,0.270499107,-0.125923915,1.239041224,0.503711564,-0.853390099,1.110437863,-1.217542348,-0.098462793,0.289455323
NARG2,-1.015423568,0.092931305,1.019032865,0.122364762,0.840232048,0.304127533,0.659694484,0.301618722,-0.607551067,0.360846485,0.145386982,0.592606222
DLL4,-1.445923123,-0.536428728,-0.135111179,-1.461332245,0.406984723,1.458933032,2.209501871,-0.169901617,-1.608529201,-0.617250458,-0.570004509,0.02722965
ALDH1A2,0.633287516,0.649343418,0.302569494,-0.487423058,-0.661961452,3.717945641,-0.695374204,1.579509824,0.128572448,0.169653323,0.33430334,-0.725892225
FAM63B,0.287230612,1.534564851,1.044837522,1.337633823,0.41319743,-2.016788991,-0.783642168,-1.331102586,-2.103947538,-0.566440437,-0.17603429,-0.463890081
IVD,-1.37825804,-0.905516177,0.889797636,0.058219354,-0.634189104,-0.014492447,2.015174936,0.174648857,0.112867856,-0.457071166,-0.092741097,0.73551514
KNSTRN,-0.102497569,-0.198700347,-0.500695912,-0.608701176,-0.471272599,3.066710855,0.878242719,1.31469742,1.282949376,0.612283857,0.466485582,0.784940867
DUT,-0.908109386,-0.48925703,0.011843221,-0.011919819,-0.092072914,1.99975531,1.36916796,1.655404108,0.998048207,0.032036141,0.540576523,0.696880244
CHAC1,0.097110963,-0.536871243,0.046860422,-0.787693527,-0.697853135,2.597056444,-1.115683513,2.743602925,-0.60061557,-1.639180911,-1.048056009,0.173118752
CLN6,-0.675453144,-0.88418548,0.193899223,0.627062453,0.30997118,2.719381968,1.331573768,0.598914176,1.428545748,0.408247725,-0.145610566,0.1867401
ARPP19,0.15949985,0.630931427,0.441459817,0.833546596,0.418654056,0.287575695,0.606718552,-0.020482246,0.30072122,0.213298754,0.12564298,0.414502122
VPS13C,0.210464329,0.391952718,0.862777397,1.18207471,0.254804594,-0.184944334,0.737939684,0.123093744,0.187786707,0.400803159,0.279208598,-0.035037971
CALML4,0.873801192,0.116124481,-0.097150937,-0.128512545,1.45781464,-3.069912021,-0.742563421,-2.106285456,0.568303147,-0.528511379,0.252918644,-0.562991688
ISLR,-0.355938527,3.269064045,-0.355938527,-0.011823043,0.003459811,-0.355938527,-0.355938527,-0.355938527,-0.355938527,-0.355938527,0.377483672,-0.355938527
THAP10,-0.474818054,-0.654131614,-0.235289828,0.159986204,0.567110032,0.511261534,-0.091490754,0.170003596,2.809889231,-0.443125914,1.465204817,0.650712732
LOXL1,-0.942354152,-0.742760119,0.483524603,0.309028008,-0.128590309,-1.033228462,1.485831242,-1.517591634,-0.689929751,0.091071327,0.268226014,1.604525747
CCRL1,0.113849839,0.41680746,0.098136552,-0.237381618,0.364881797,-0.392476629,0.892112776,-0.752524046,0.861402467,-0.085579461,0.640482115,0.755935746
ANAPC13,0.42573628,-0.498327451,0.094086423,0.337673332,0.17730361,0.811161352,0.691688097,0.987805262,1.155801574,-0.102698552,0.133026294,0.217401186
MBD4,-0.570262274,-0.026412096,0.193625689,0.777844542,-0.188658382,0.556188326,-0.451744198,0.857889898,0.860958016,0.819978985,0.004003397,-0.281240027
COPB1,0.135546464,0.514901492,0.334635223,0.193619624,0.214842929,0.039283353,0.572727862,0.234114316,0.447100943,0.06417623,0.337299153,0.266756293
PSMA1,0.334494156,-0.225430999,0.254998411,-0.174269346,0.114720373,1.632331516,0.911570152,1.040155572,1.030135782,0.031012032,0.278530124,0.150015758
SUMF2,-1.668166879,-0.444789053,-0.617990828,-0.713739534,-1.60101096,1.792430802,0.66988939,2.729001753,-0.198067849,0.805591055,-0.277507155,-0.317792054
PALLD,0.091577975,0.556075904,0.118252,-0.069965696,0.171106888,1.639785617,0.792046319,1.784821145,0.571247503,-0.498558763,0.624575296,-0.351307271
SPCS3,0.116203747,-0.003759585,0.778692931,0.441615418,0.365050216,2.87413002,0.920214613,2.104920737,-0.111720247,-0.708078524,-0.300375388,-1.489084824
SERGEF,0.633165103,1.989305947,-0.527882476,-1.248461617,0.799608595,-1.435792149,-1.502863199,0.733298939,-0.136810659,0.616384527,-1.168251976,0.639361622
KCNC1,-0.180238763,-0.322072724,-0.236876871,-0.322072724,-0.250609371,2.583025509,-0.322072724,3.797376748,-0.322072724,-0.322072724,-0.322072724,-0.322072724
