symbol,1,2,3,4,5,6,7,8,9,10,11,12
WDR34,-0.870361619,-1.132638995,-0.837593983,-0.243111824,-0.532936194,2.376953207,1.000817203,1.607120228,1.176244239,0.698247591,0.389793255,0.000953776
HDHD3,0.797654271,-0.939357382,-0.936819498,-0.338992523,-0.214995814,-2.23832487,0.220803118,-2.010794585,0.191568326,0.321270209,0.629608397,0.028394987
ABCD4,0.951245996,-0.891323252,-0.943019818,0.815193195,-0.495075638,-0.67675524,0.577853794,-0.576817795,-1.082893495,0.825528837,-0.328393446,-2.305222605
COQ6,-0.949896735,-0.285982651,-1.404730736,-0.119189581,-0.531359814,2.048350959,0.807245599,1.555160555,0.498251892,-1.435952885,0.004121501,0.871318023
TMEM214,-0.62646905,-1.44993767,0.557012714,-0.842764051,-1.256581203,1.406258582,0.301051377,-0.156668495,0.363548298,-0.044384717,-1.19267241,-0.674075843
AFTPH,0.007818294,0.441156511,0.71642712,0.650095516,0.253992635,-0.502963162,0.190413135,-1.136537542,-0.151947585,-0.379181819,-0.056832868,0.247270445
ELF1,0.212498998,0.630110755,0.293462973,0.45310379,0.287589971,-0.812484715,-0.018904284,-0.475094005,-0.372105382,-0.318170236,-0.263182317,0.088519383
ADCY7,-0.545356924,-0.413288134,1.418699974,-0.199355678,-0.632931443,-0.917598059,2.871847632,-1.562818451,-1.081458294,-1.141417158,0.100663867,0.140618412
TMEM54,1.131675326,-0.118688113,0.014929436,-0.017690723,0.687982129,-1.932938787,-0.121117297,-1.976667711,0.303479994,-1.08933581,0.090249856,-0.519292896
FAM126A,-0.240343533,0.052981792,0.784318727,1.844324905,-0.219266967,1.860685719,0.734038863,0.911445766,0.959464912,-0.352022877,-0.175741788,0.648093476
SMU1,0.040037327,-0.193716225,-0.060627927,0.751647564,0.04263178,1.682132817,1.552074774,0.938150877,0.648368984,0.215491173,0.011319989,0.305792299
PKN1,-0.606723763,0.081807646,0.060099235,0.352787978,-0.642743556,3.368001433,0.05004575,2.637147679,-0.813956842,-0.594807993,-0.321201503,-0.508471883
SARDH,0.348884352,0.181709069,-0.12296192,-0.862659403,-0.186200647,0.985541362,-0.335423277,3.37378544,-0.834810669,0.106219551,1.983038028,-0.710579029
RAB22A,0.231273788,-0.207291169,0.869724653,0.206826576,0.771348086,-0.903885915,0.058808231,-1.626847492,-1.007899314,-1.963377478,-0.99779764,-0.820071629
PEX6,0.505453685,0.252529543,0.171793088,0.001818607,-1.109952526,-2.544449916,0.300389133,-2.671826366,-0.476881549,-0.022832578,-0.38691037,-0.172898585
SPDEF,-0.70581066,-0.514509102,-0.796430517,-0.693276134,-0.967061507,-1.45148277,0.429131879,-1.896750392,0.782354491,-0.021185448,0.131874297,1.714203515
SSR1,-0.475248903,0.750865622,0.528314856,0.365127007,0.185126531,1.94774913,0.075734213,0.890491578,0.408930499,-0.71764005,-0.20342453,0.048609697
EEF1E1,-0.632919399,-0.514638948,-0.272757152,0.221791377,0.071858749,3.097516689,0.38422829,1.797332276,1.307223165,-0.173425318,0.045654057,0.223074986
RAB17,-0.123955579,-0.830092748,0.090332909,0.064088143,-0.552011924,-2.07196257,-1.799109257,-0.941222159,-1.260790304,0.775482935,-0.00337332,-0.96876811
ALKBH7,-0.021060849,-0.679148806,0.089085828,-0.583741166,-0.655840626,-0.452061057,-1.378320218,0.287263411,-0.681462179,-0.633876533,0.128528208,-1.405333253
RBCK1,-0.584973504,-0.214441077,0.646474272,0.117718038,0.318893925,-1.652066069,-0.408850341,-1.942832317,-2.194658088,-0.188120152,-0.289615273,-0.699954432
OVOL2,-0.60010664,0.650630371,-0.62296985,-0.508846716,0.579790576,-1.801816269,-0.271415752,-1.092692491,1.673300985,-0.836081956,-0.026432522,2.13328547
RALY,-0.295128547,0.159000666,0.296743008,-0.229510021,0.040006236,0.74569552,0.148044573,0.587151895,-0.803479988,-1.342975584,-0.227198535,-0.167174537
HECTD3,-0.788213815,-0.65259323,0.490539642,-0.198810792,-0.178110496,-1.696539249,1.127013637,-2.131222428,0.239422427,0.219198225,-1.070048139,-0.199860271
BCL2L12,-0.838480404,0.178586872,0.031817572,0.331540077,-0.197284804,1.653992331,0.512463606,0.928311384,1.311202514,0.38045949,-0.299228722,0.678750098
RRAS,0.837641322,0.29829259,0.214457444,-0.185531319,0.269562624,-2.234006364,-0.674869951,-1.55079671,-1.461836208,-0.666066241,-0.317818233,-0.69685294
ZNF384,0.19424777,-1.221652756,-0.678699978,-1.117843058,-0.584298694,0.792410538,-1.141708892,0.772938401,-1.067867783,0.074523451,-0.52216537,-1.988826804
IDUA,0.17037623,-1.397908894,-0.397986689,0.285058988,-1.729468434,1.125317854,0.23862045,-0.168536861,0.307363137,-0.255277059,0.563449693,-1.687913537
F2RL3,-0.009472542,0.563352759,-1.080150071,1.026145785,-1.449430116,1.193398124,0.386341947,-4.57E-05,-1.394126915,-0.690297303,-2.7985751,0.824868064
PKMYT1,-0.851813671,-0.610103696,-0.363393397,0.171436303,-0.117053158,3.257399371,1.435904693,0.343047109,1.095772191,0.583753302,-0.004758192,0.501273349
IL17B,-0.70474639,0.110316726,-0.70474639,-0.70474639,-0.70474639,1.353507419,-0.70474639,-0.122133631,-0.70474639,-0.31122429,0.418369185,1.557169798
RBM48,1.037712812,-0.831503069,0.304552321,0.296023886,-0.031113402,1.391893735,-0.309008439,1.831953311,0.496454229,-0.333802766,-0.269176064,0.940933589
TST,0.38066634,-0.799140362,-0.722160422,-0.054735701,0.20133136,-2.299189065,0.516250262,-1.678000556,0.7715519,-0.229660939,0.154636498,-0.43402759
FLNC,-0.426552064,-0.355419948,-0.3587023,-0.440564853,-0.417901989,2.70774617,0.443517534,3.575941663,-0.539832691,-0.460818125,-0.472359035,-0.52557258
NDUFA5,0.32981,0.242749084,0.074774781,0.319616647,0.245792376,0.675585618,0.134221263,0.671309534,0.507605493,0.220179786,0.390235381,0.043212557
DLL4,-1.445923123,-0.536428728,-0.135111179,-1.461332245,0.406984723,1.458933032,2.209501871,-0.169901617,-1.608529201,-0.617250458,-0.570004509,0.02722965
KIF1C,-0.027665648,0.869024677,0.979872414,1.630225126,0.112195407,-0.135119641,1.816599108,-1.465304237,0.784813879,-0.345447711,-0.561341976,-0.237662254
MRM1,0.047662567,-0.813499656,0.045226982,-0.086365405,-0.757765692,2.658827727,1.262925762,0.828194435,1.26514989,-0.036982116,0.216898733,0.607841137
PUS7L,0.033313385,1.098736329,0.725288354,0.222267494,0.888820972,0.825124204,0.414897454,1.113261347,0.299118518,0.213282814,-0.083470108,0.8433002
KRI1,-0.188404689,-1.032039789,0.357906605,0.204383289,-0.447828817,3.443547149,0.749540268,1.844655847,0.527397691,-0.131952831,-0.465420991,0.388201292
PRKCSH,-1.088557662,-1.075433271,-0.553116695,-0.186700417,-1.082857456,0.227819087,-0.207679525,0.744621679,-2.316593659,-0.328391979,-0.632955108,-0.456377418
FAM98C,-0.495420541,-1.336673366,-0.395441466,-0.265050398,-0.264272638,-1.466697806,-1.232365914,-0.729234456,-0.591498032,-0.838832394,-0.637638219,-0.122075843
NSUN5,0.46691761,0.096050142,-0.204013403,-0.032661999,0.090875995,2.842097049,-0.410482984,1.832111245,0.751464696,0.047787022,0.151228822,0.341395967
SCO2,-1.136564548,-0.963645464,-0.259805101,0.199477828,-0.006565296,2.372016586,0.094153088,0.332513115,0.900460293,-1.299619781,-0.287936589,-1.501432694
HELZ2,0.623641165,1.450388333,0.804421877,0.182454012,-1.115255221,-1.512433758,-0.461110228,-1.284944786,-1.908753487,-0.364298935,-0.437088852,-0.535842451
TNNI2,0.07477197,-1.34233505,-0.785937748,-0.806830966,-1.324680208,-2.134579144,-1.796106794,-0.446437884,0.374733115,1.503522494,0.965487562,-0.200883846
MNX1,-0.437021492,-1.907752042,2.181737446,-1.020140515,-1.396729917,0.77965794,-0.244871783,0.062738123,1.687101301,0.452406662,0.020837517,-0.310638949
ZNF317,-0.535853546,1.053239345,0.592667619,-0.803654206,-1.304456216,3.054049538,-0.050273464,1.26612591,-0.160591964,-0.422588737,-0.605114592,-0.544614099
THOC6,-0.364678405,-0.2201083,-0.859549401,-0.809012162,0.109671865,1.279723167,-0.252536431,-0.865042868,0.360246183,0.108605317,0.287444013,-1.473898517
RBM8A,0.077613727,-0.355909609,-0.604714922,-0.246643731,1.03589026,3.215837459,0.869573291,0.98867281,1.347208249,0.683911312,-0.298632187,-1.079206368
DCAF15,-0.588521156,-1.272331271,-1.557963711,-1.412846458,-0.903193808,1.836614326,-0.652740964,1.205989117,-0.624357921,0.290211215,-0.032483546,-0.357339489
PER2,-0.247735339,0.588391109,1.289107872,1.093273914,0.483155401,-1.000734663,-0.786482549,-1.686335097,-1.402029143,-1.266789917,-1.322239176,-0.01727047
TRIM47,-0.074877663,0.820715185,0.500372967,0.818260507,-0.21030752,-1.749320531,0.073860084,-3.03889236,-0.210383114,-0.714062042,-0.273867208,1.249273959
GUCY2D,0.337470938,-0.084515955,0.450854781,0.597365355,1.514014183,-1.649689695,-0.753688712,-1.287157392,-0.461074697,1.504581911,-1.180562135,-1.712203915
ERAL1,-0.039892082,-0.944692002,-0.192349458,-0.708408584,-0.838549089,2.534866326,0.886168696,2.097744468,1.368149551,0.076277758,-0.289967177,-0.208198122
PCED1A,0.545078923,-1.523687968,-0.496762598,-0.734663728,-1.007526068,2.367310214,-0.741156436,2.213697186,-0.043768694,-0.68578221,-0.781273722,-1.281380194
TOE1,-0.531009905,-0.01169575,0.203948715,0.894888021,-0.19465721,2.455153998,1.443799134,1.296697846,1.342766367,-0.003000408,-0.26279764,-0.941489725
LPIN3,1.211305046,-1.041680277,-0.203498165,0.00937742,-1.002201984,-2.354735622,0.160323902,-1.53488812,-0.545310194,2.29484292,0.705391098,-0.61413869
MACROD1,-0.418578719,0.315365216,-0.310914739,0.087416568,-1.754375272,1.978837871,0.071000607,0.980038045,-1.374169437,-0.073841792,-0.758720601,-0.04813601
MORC2,-0.774683536,-0.616871257,0.316360483,0.930922645,-0.488457738,2.114097,0.945141424,2.669415301,-0.248166216,-0.67937815,0.046401871,0.599142899
ARNTL,-0.64787237,-1.654400936,-1.446015667,-0.892674693,-0.761422093,-0.915067838,0.746304387,1.3867713,1.050886734,1.041804314,1.40586886,1.260835377
DPF2,-0.86060303,0.313681597,-0.669824976,0.401503513,-1.152016072,2.134419852,-1.314503984,1.34917176,-1.193928845,-0.880634411,0.7389087,-0.999510738
MEN1,-1.591622178,-0.412267608,-0.364346547,0.009629338,-0.963676673,2.274178541,-0.667476866,0.872232866,0.560647457,0.180906717,-1.367191493,0.458424026
THUMPD3,1.203668324,1.382910601,0.683847496,0.561683863,1.214298136,0.180329379,0.478642003,0.287765799,-0.030933945,0.257887101,0.460633317,0.02845401
ANKRD16,-1.220967495,0.641249921,1.370159949,0.680950485,-1.194377991,0.342778474,0.877961695,1.584455818,0.823822026,-0.464123591,-0.309174636,1.715405876
ZCCHC11,-0.790512947,0.561265944,0.668968567,0.865663593,-1.156912487,1.730426396,0.840940637,1.328892179,-1.787708895,0.384592105,-1.37109026,-2.153703708
DSC1,-1.091484627,-0.720573734,-0.170809026,-0.594822376,-0.834955019,-0.865857706,-0.747699954,-0.86343823,-0.191024932,1.694948611,0.636375731,-1.091484627
TMEM165,1.237611581,-0.163799142,0.541864734,0.48337465,0.937178635,-0.328492094,0.744414019,-0.850046495,-0.110338204,0.332014304,-0.256633395,-1.225279204
TPP2,-0.231323803,0.089450953,0.131885139,0.45373553,0.083298743,1.679985275,1.221965877,0.804839542,1.145215947,0.382971774,0.189049338,0.423875727
WDR36,-0.461731842,0.357066845,0.856571611,1.430167124,0.072578201,1.631298874,1.001072197,0.668426782,0.719709126,0.008588642,-0.412949541,0.009364765
SNX14,0.635636094,0.432456412,0.431171142,0.670788361,-0.100104629,-0.442856564,0.8499809,-0.379342691,0.214833514,0.236892747,0.133861776,0.365662523
ORC3,1.157058797,-0.052527754,0.675142625,-0.464334112,0.601633073,0.973356031,0.758037867,1.556165304,0.869258271,0.139143945,0.81696999,0.064496099
TROAP,-0.592079425,-0.537762297,-0.376237478,0.023681995,-0.59615553,2.840597063,0.291524719,2.704026871,0.84067729,0.565101623,0.354785548,0.565390026
MICAL1,0.011960975,-0.428161891,0.615120341,0.282419329,-1.582204208,-1.573410478,0.796382461,-0.326072632,0.276090926,1.668696363,-0.374954923,0.10650607
DYSF,-1.344380665,-1.218142673,1.82328931,-0.58545527,-1.10414552,-1.039539479,-0.263797741,-0.020809566,-1.316703965,-0.210469369,-0.727185092,-0.854877571
USP15,0.225320476,0.717549643,0.509576265,0.283427083,0.296779191,-0.390692014,0.138856585,0.861494981,-0.183254988,0.151104064,0.232931157,1.134378596
MPHOSPH6,0.6817796,0.232984212,0.4700781,0.54247965,0.633701499,0.826625073,0.873544344,0.348693739,1.377451209,0.102250973,0.671146862,0.44498205
FHOD1,-1.055539168,-1.183371465,-0.578070435,0.623000718,-0.731680811,-0.362272936,0.5090691,-1.092709297,0.356693411,0.376707496,-0.652155654,-0.255216284
CAPN9,-0.247857295,-1.317383399,-1.560045607,-0.445956626,0.837913475,-1.547109565,0.625183895,-2.36374857,0.315174681,-0.717653128,0.246588704,-0.763659186
KIAA1033,0.700552736,0.86686098,0.587100879,0.426916522,0.490474225,0.052065801,0.668433131,0.362936303,0.122043897,0.541768664,-0.040271656,-0.421934503
TBRG4,-0.577731786,-1.084293008,0.021642883,0.645836279,-2.080835424,2.075435049,0.627517223,1.293628918,0.612726774,-0.039058756,0.339854529,0.811715552
ANGPTL2,3.710784209,-0.399688222,-0.451552494,-0.387672179,-0.458343931,-0.328070453,-0.386971283,1.078470412,-0.338769093,-0.445973378,-0.4074476,2.010495858
SLC31A2,-1.794488209,-1.674481716,-2.023581418,-1.325198797,-0.126902224,0.070585322,0.575337837,0.089675428,0.916635502,0.165617197,-0.042346962,-0.295547427
TLN1,0.703635469,2.43398165,0.575693529,0.458720389,-1.255199253,-1.041605182,0.565184432,0.12075554,-0.506812875,0.499721133,-0.869925759,0.686571615
GRHPR,-0.571320168,-1.167361038,-1.175429309,-0.93022253,-0.066509738,0.837761202,0.334724414,1.408129392,1.222047248,-0.453982355,-0.127140704,0.016881812
HINT2,-1.508015941,-1.50711502,-1.717080806,-1.409930462,0.668026738,0.35457717,0.491936279,1.551996375,1.278652303,0.781379475,0.698511488,0.252359384
RPS6,-0.485743852,-1.964297443,-1.84397543,-2.433825699,-0.516418271,0.883564337,-0.192306282,0.070740662,0.766242055,-0.636329044,-0.258021297,0.124234605
KLC4,-0.178290046,-0.799261333,0.156784021,-0.024484373,-0.816711825,-2.74011192,0.416760269,-2.150950071,-1.307132732,1.03459515,0.311459372,0.399899649
LRRC32,-0.600685055,-0.734873612,0.511803949,0.747591477,-0.535843341,-0.734873612,0.1221753,-0.634749327,-0.620655832,0.243330565,-0.734873612,-0.734873612
CTDSPL2,0.173576315,0.343593601,0.617269026,0.835808682,-0.242906068,-0.416536414,-0.87515887,-0.792270774,-1.53544995,-0.421780234,-0.389998127,-0.856036458
IFT172,-0.639691829,-2.304750321,0.325330927,-0.097315367,0.022516445,-2.488283415,0.291069374,-0.451929949,0.463069336,-0.276192728,0.003856079,-0.127696822
ACTR2,0.305956147,0.647385053,0.518790946,0.648299729,0.465903938,0.638867152,0.496235826,0.395882315,0.376346111,0.187325152,0.115578536,0.321093487
SLC5A6,-0.259468671,-0.342515504,0.136096943,0.596220055,-0.304585239,3.178947079,0.956135691,2.058120632,0.858041549,0.244511705,0.038011219,-0.203061798
EMILIN1,-0.814595496,0.689278878,-0.299619,-0.530040751,-0.361378868,3.265542062,0.52288925,2.114438257,0.568315775,-0.65144833,0.037152686,-1.127469301
DNA2,-0.196346603,-0.568469303,-0.085320062,0.317783083,0.639103573,1.708128529,1.22087243,0.780337143,0.719046977,-0.345895054,0.088200961,1.752191947
CPNE8,-0.486976307,-0.181047631,-0.39254907,-0.054961652,-0.285051951,3.628918749,-0.353387532,2.736223465,-0.44301227,-0.034849945,-0.343317545,-0.542872649
TAPBPL,0.711455635,-0.757215298,-0.594741267,-0.639699584,0.422937593,-1.58150435,-0.092378907,-1.105566524,-0.434982512,0.367228583,1.523774094,1.389058902
MMAB,1.073853902,0.338742382,0.79176925,1.437697982,0.984085621,-1.490009906,-0.069303373,-0.551306315,0.392242552,-0.445482779,0.406167632,-0.178215462
SLC39A5,-1.268860747,-1.448750646,-1.020161728,-1.541476306,-1.521816778,-1.850619536,-0.242006215,-1.059671619,-0.244502244,0.50857103,0.114208365,0.601284571
LMBR1L,-0.550548048,-1.339910061,0.210794486,0.248062496,-2.16287902,-1.419608332,-1.172552063,1.121957471,-1.548674523,0.933040363,-0.528770136,-0.296877156
NEIL1,-0.277186695,-1.498033792,-1.737010551,0.384458374,0.360548024,-1.153836692,0.579028353,-0.744082076,0.313535675,-0.209435022,-1.233341951,2.420346465
UNC45A,-0.512333962,-0.779462191,1.170469449,1.494838657,-1.703128349,0.027557124,-0.018263979,0.141076173,-0.486673961,0.114034644,-1.00461284,-0.968572093
TGFB1I1,-0.968101187,0.108934757,-0.059565306,0.079266804,-0.617634515,-1.002628034,-1.093398602,0.649640096,-0.260873838,-1.009247608,-0.100150834,-0.086894338
TXNL4B,-0.664557857,0.55004876,0.689538086,-1.546252407,0.717444632,1.961684655,1.367805913,-0.262057201,1.33528066,-0.726910709,0.116449131,-0.332304719
OSGIN1,0.50538108,0.266039984,0.332462249,-0.086877117,0.083352296,2.556290128,-0.467326153,-2.139856466,-1.163322935,-1.09531248,-0.556699289,-1.397961364
SCRN2,-1.059103287,-0.956280782,-0.105124682,-1.251696942,-1.16843143,-0.383105504,-0.152480593,1.362507111,-1.090533512,-0.792337156,0.650344709,-0.476197271
TAF4B,-0.128661929,-0.349364055,0.264192956,1.537231992,-0.504588766,3.117616844,0.528644727,1.254494582,-0.343732579,-0.263154058,-1.037092676,-0.096090848
SAT2,-0.896400092,-1.576426348,-2.247866115,-0.928013094,-0.641781425,0.185626249,-0.831096101,0.13243804,0.4747091,-1.519924361,0.925710791,-0.33342089
SLC16A3,0.877500243,0.560042856,1.399937747,0.494694712,0.732644971,-1.671912484,-0.820018899,0.483340333,-0.284624893,0.719882621,1.477595284,0.261189898
CARD14,-0.74009974,-0.74009974,-0.74009974,0.841949283,-0.126455096,1.854538798,-0.74009974,-0.74009974,0.001475658,-0.74009974,0.583835968,-0.124169754
EIF4A3,-0.244892468,-0.424722842,-0.212144591,-0.077791499,0.487674598,3.855362368,0.404521698,1.270146385,0.895122226,-0.089529246,-0.507314501,-0.153375756
GRB7,0.393145699,-1.034266755,0.008576908,-0.37644937,-0.84077751,-1.889333818,-1.041629742,-1.517143165,-1.735717794,-0.021237519,-0.145822927,-0.534508812
DPP9,0.078566476,0.154249536,-0.378261355,0.315500701,-0.778422256,1.01105355,1.719405211,-0.712039775,1.223651896,0.025452954,0.085144089,0.293950462
COL6A2,-0.684677184,0.290275193,0.027773037,-0.364350473,-0.095050843,1.90285167,-0.679718658,3.336502487,-1.515552569,-0.65856918,-0.050219231,-1.52821394
NOSIP,0.862427847,1.854556612,-0.002503272,0.261814146,-0.209995142,-0.813734445,-1.070481544,-1.723482669,1.085504796,-0.80327972,1.081380274,0.81103235
HSPG2,1.016723624,0.706433763,1.679758059,1.336397158,-0.02143366,-1.863990911,0.332373739,-2.124912175,-1.756352153,1.205454834,-0.405786617,0.578105118
PIGK,0.283845953,0.466179459,0.1831935,0.380872457,0.300382512,1.701225969,0.466127517,1.138531078,0.145452342,0.317669375,-0.090597805,-0.349414738
TINAGL1,0.529144005,-0.074241426,0.40832278,-0.007292973,0.05152309,-2.391592723,-0.753017349,-1.553586596,-1.490822998,-0.325800483,-0.22112923,-0.879977907
ITGA10,1.473473207,0.944306031,1.130276385,1.482743309,-1.156348466,-0.329284085,-1.219133879,0.802151814,-0.25128681,-0.197442263,-0.500487741,0.418180518
RORC,-0.503001231,0.025379604,0.175982253,-0.260319531,-0.148994121,-1.536266498,-0.711131195,-1.480329488,-1.823359325,-0.420132359,-0.491275804,-1.159872835
TAF1A,0.251841673,-0.181983506,0.695296066,-0.485999507,0.506898276,1.640641461,0.156286581,1.447503366,0.987569733,0.388640156,-0.17894165,1.812584083
INTS3,2.020034757,-1.302779792,0.984533044,-1.092971706,-2.536712629,0.191285806,-0.270002909,1.245653353,-0.562713391,1.690650406,0.527228256,0.498567032
MRPS5,-0.641002282,-1.362240289,0.180909637,-0.415121667,-0.520494579,2.839318964,0.663940237,1.813415064,0.998563577,0.595762081,0.160542168,0.21842031
CTDSP1,1.511280734,-0.003330121,0.637719907,1.474920727,0.407107001,-2.623080209,-0.059895999,-0.884997566,-1.416669422,0.696981395,0.8249575,-0.624687179
STK11IP,1.663691738,-1.550484698,0.31479052,-0.410333098,-0.861879064,-0.796895411,0.120111493,1.145264882,0.47205101,2.944155117,0.412684181,-0.276041032
AMT,0.022514387,-1.932031366,-0.462645862,-0.253381101,-0.095581122,-2.530997536,0.436124123,-1.077085562,1.334395911,0.482459145,1.16729895,0.233730704
TRMT10A,-0.369504697,-0.028536707,-0.040470761,-0.108849315,1.012455972,-0.258510313,-0.146369698,0.575669328,-0.193637441,-0.284857282,-0.097803433,-0.773360436
YIPF5,-0.773534529,-0.566791199,0.802568013,-1.049457639,0.696638418,-1.014339329,0.025535826,-0.756266084,-0.477849099,-1.850847014,-1.620475777,-0.265637819
KCNMB1,-1.158270009,0.569672767,1.852501846,-0.813268029,-1.205887485,0.173906579,-0.243526399,-0.570765859,0.14877091,-1.147928174,-0.207121204,0.993717541
ZNF92,0.116741559,0.407561128,0.257532878,0.654014417,0.769075223,1.591828892,-0.142390643,0.988779749,-0.063722044,0.173395925,0.165237433,-0.222987605
MCPH1,0.399274361,0.836622066,0.842027383,1.237880003,-0.291981717,2.071931339,0.646674702,-0.017931867,0.635346689,-0.295435595,-0.917102572,-0.884889646
SURF1,-0.539679722,-0.908479553,-1.344184289,-0.45376036,-0.19517526,0.321630616,0.324633545,1.20057544,0.530769268,0.345180293,-0.76699528,0.623083521
SERPINH1,-0.256167119,0.065732651,-0.962042192,-0.05262898,-0.594694473,-2.456551446,0.315689781,-2.510417465,0.082015968,0.607303372,0.331180252,0.305785637
TAGLN,1.148751546,1.992978051,0.932016688,1.357338379,-0.904505576,-1.909561518,-0.329771806,-0.78748147,-0.84259125,0.530191109,-0.422856416,0.03299295
JPH2,0.043818232,-0.6573104,-0.394424144,-0.88621723,-0.82186315,1.377228644,-0.472475187,3.987292008,-0.500284259,0.782368386,-0.02696382,-0.45347212
NUDT22,0.490588997,-0.986276146,-0.221313834,-0.516727418,-1.802030161,-1.040124128,0.421469244,-0.849576516,-0.26558998,0.769365445,0.858391106,1.686869297
HIRIP3,-0.526957064,-0.239692199,-0.170117756,0.001958149,-0.949001804,3.360178743,0.082383086,1.715455733,0.727069426,0.45925886,-0.674609463,0.364110378
FSIP1,0.055926756,0.116226235,0.117136859,0.060927113,-0.277951241,0.801041706,-0.158682435,1.002590662,4.180910395,-0.272834411,-0.581822302,-0.024356611
ADAM17,-0.201837628,1.036599605,0.623134638,1.491052162,0.466580591,-0.774734357,-0.057178139,-0.118943965,-0.711232903,-0.223321645,-0.638327409,-0.615086897
CACUL1,0.484423757,1.159532522,1.390399916,0.328103349,0.328703384,-1.5845295,-0.890260296,-1.129568527,-1.976765987,-0.320851179,-1.70951005,0.329388982
TCF7L1,-0.596031553,-0.607254227,0.264060769,-1.093090429,0.417209274,0.009789395,-0.231931944,-0.139480411,-2.640458512,0.847993689,-0.595966268,0.264716823
SUV39H2,-0.19292955,0.271195917,0.746073473,0.353455679,0.18067531,1.879762701,0.896256284,0.429419736,0.891174148,0.407100694,0.130284712,0.226264994
PAN3,-0.573448983,0.689207644,0.720305464,1.236254454,-0.100761871,-0.263290528,0.484101609,0.189167074,-0.938367857,-0.389132721,-0.333255773,0.207430927
CARHSP1,-0.37061329,-0.478035717,-0.205692301,0.000669721,-0.278881643,-0.521452753,0.08688287,-1.203953307,-1.519839056,-0.704519484,-0.408183272,-0.520346506
TUBGCP5,0.504488289,-0.118022092,1.292412953,1.398364591,0.704251423,0.808390132,2.005169303,0.647571966,0.678113011,0.288680301,-0.664717906,-0.671699445
HS2ST1,-1.138556822,0.316692151,0.186347998,0.515301053,0.002306479,-0.214549784,0.656809195,-0.043776188,-0.184726361,-0.68080111,0.190446155,-0.065775177
CXXC1,-0.189071466,-0.382140844,0.085741932,-0.042921759,0.645890292,1.953614324,0.869695109,0.812232864,0.704612506,-1.230614702,0.448468778,-1.468119321
FBXL18,-0.520200061,1.226179106,-0.129129556,0.671801194,-0.169998604,2.403162055,0.752586803,1.469257842,0.460397943,-0.679180486,-1.094733744,0.03286533
MOV10,0.09042,-1.18019231,-0.747989944,-0.958204893,-0.552677754,2.088573287,-0.176874439,3.355009536,0.009359804,-0.44724307,-1.091790009,-0.374352061
DPY19L4,-0.155767319,0.689004554,0.273932271,0.32504672,-0.686412842,0.88787519,-0.212696937,1.768429509,-0.263678628,0.724751348,-0.121132907,1.194276682
CCT8,-0.10031221,0.056615161,0.162247138,0.185233418,0.057057971,1.465214185,0.665690335,0.900273133,0.913343887,0.341605423,0.313088734,0.324332687
TYSND1,-0.176724988,-0.506362752,0.270263143,0.20759664,-0.847285134,2.81716933,0.875475053,1.79139224,0.600461724,-0.621651507,-0.569075543,-1.050977719
PRR14,-0.619282783,-2.064233511,-1.84680267,-1.372270804,-0.89525512,0.450651018,0.825513797,0.287391074,0.039895783,0.075591516,0.01889159,0.385347444
TNFRSF14,-0.189129599,-1.120482532,0.200432144,-0.702967699,-1.146945152,0.506179844,-0.207614545,-2.328487118,-0.96601868,0.213777497,-0.450143332,-0.866137995
ZFAND2B,-0.51716704,-0.590354387,-0.966251717,-0.546465126,-0.684102759,-1.483458927,0.66501468,-1.834583518,-0.218204583,-0.095985392,-0.358610925,-1.407262771
NIT1,-0.189887519,-0.958368359,-1.686950263,0.057128426,-0.475531787,-0.331632155,0.11025892,1.058139261,0.282366246,0.853142808,-0.422703665,-0.953184701
DONSON,-0.56802702,-0.224524261,-0.073754935,0.4530082,0.519664945,1.945056754,1.040472867,0.49366723,1.569609123,-0.470410281,-0.070803605,0.135000026
ARHGAP27,0.833971656,0.375549222,1.277330308,0.448154637,0.155724154,-2.701175864,-0.60350665,-2.187474393,-1.242209803,0.251258737,-0.010128347,-0.55144578
CCDC17,0.261483403,-1.850084576,0.123651781,0.094277277,-0.615077903,-1.609137648,-0.966744572,-1.425219894,-0.110125746,0.060414102,-0.174808783,-0.781427795
WDR4,-0.57038361,-0.536825525,0.059117164,0.871689893,-0.018970945,2.250616302,1.333670664,1.239084375,1.390081063,-0.078765682,-0.371762276,0.53649985
MCM3AP,-1.420660898,0.489186185,1.823229226,1.512390242,-1.53289944,0.899883427,0.904756866,0.049829029,0.590240677,-0.795182939,-0.967378927,0.640179581
SHKBP1,-0.361361423,-0.436055132,-0.517214173,-0.417524671,-0.497485461,0.226644788,1.108297474,0.782174447,0.941513635,0.616750954,0.309863295,-0.685838346
LMNA,0.348253395,0.739783782,1.179445981,0.312693221,-0.805036931,-0.653674175,1.1158453,-1.250525527,0.203526554,0.229385912,-0.127467254,0.745852759
NBEAL2,-0.408886195,0.110211433,1.269215751,0.233659152,-1.19898787,-2.278466844,0.567919159,-1.014473891,0.404742578,2.236153607,0.657323818,0.358003249
PPP1R35,0.843228433,-1.009060991,-0.72126895,0.128329207,-0.202261399,1.436494755,-0.956273905,1.328115814,-0.759817257,-0.339687522,-0.722050187,-2.272819179
FGFR4,0.09126937,-0.254128698,0.620397472,0.193756297,-0.903280681,-2.476138074,0.626770009,-1.700187112,-0.366994381,1.101783714,-0.066205731,-0.043223787
